day,hr_min,hr_max,rhr,stress_avg,step_goal,steps,moderate_activity_time,vigorous_activity_time,intensity_time_goal,floors_up,floors_down,floors_goal,distance,calories_goal,calories_total,calories_bmr,calories_active,calories_consumed,hydration_goal,hydration_intake,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_charged,bb_max,bb_min,description
2023-10-16,61.0,138.0,76.0,44.0,10000.0,11297.0,01:34:00.000000,00:00:00.000000,02:30:00.000000,5.61909,3.67717,10.0,8.845,,3026.0,2017.0,1009.0,,2800,,,,,,,,,,,
2023-10-17,52.0,148.0,76.0,53.0,10000.0,10893.0,01:47:00.000000,00:00:00.000000,02:30:00.000000,2.77133,4.36188,10.0,8.545,,2984.0,2017.0,967.0,,2800,,,,,,,,,,,
2023-10-18,57.0,163.0,75.0,47.0,10000.0,10731.0,01:58:00.000000,00:00:00.000000,02:30:00.000000,4.42848,1.17421,10.0,8.356,,2922.0,2017.0,905.0,,2800,,,,,,,,,,,
2023-10-19,58.0,145.0,68.0,38.0,10000.0,8260.0,00:53:00.000000,00:00:00.000000,02:30:00.000000,7.45276,4.78839,10.0,6.497,,2743.0,2017.0,726.0,,2800,,,,,,,,,,,
2023-10-20,56.0,144.0,63.0,50.0,10000.0,11893.0,01:24:00.000000,00:00:00.000000,02:30:00.000000,7.0,8.45899,10.0,9.357,,2754.0,2017.0,737.0,,2800,,,,,,,,,,,
2023-10-21,62.0,145.0,93.0,83.0,10000.0,10271.0,02:00:00.000000,00:00:00.000000,02:30:00.000000,10.58891,7.2956,10.0,8.032,,2948.0,2017.0,931.0,,2800,,,,,,,,,,,
2023-10-22,58.0,126.0,64.0,38.0,10000.0,5402.0,00:57:00.000000,00:00:00.000000,02:30:00.000000,2.18963,3.21818,10.0,4.19,,2445.0,2017.0,428.0,,2800,,,,,,,,,,,
2023-10-23,53.0,126.0,74.0,58.0,10000.0,7479.0,00:44:00.000000,00:00:00.000000,02:30:00.000000,1.62369,2.65223,10.0,5.817,,1917.0,1421.0,496.0,,2800,,,,,,,,,,,
2023-10-24,60.0,60.0,,1.0,10000.0,,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,,,2017.0,2017.0,0.0,,2800,,,,,,,,,,,
2023-10-25,60.0,135.0,74.0,37.0,10000.0,10624.0,01:31:00.000000,00:00:00.000000,02:30:00.000000,5.61844,2.68241,10.0,8.319,,2790.0,2017.0,773.0,,2800,,,,,,,,,,,
2023-10-26,58.0,128.0,68.0,50.0,10000.0,8820.0,01:12:00.000000,00:00:00.000000,02:30:00.000000,3.0397,2.896,10.0,6.868,,2662.0,2017.0,645.0,,2800,,,,,,,,,,,
2023-10-27,55.0,139.0,61.0,57.0,10000.0,7973.0,01:00:00.000000,00:00:00.000000,02:30:00.000000,6.25755,2.31824,10.0,6.167,,2799.0,2017.0,782.0,,2800,,,,,,,,,,,
2023-10-28,57.0,127.0,70.0,62.0,10000.0,1682.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.75853,4.5164,10.0,1.301,,2185.0,2017.0,168.0,,2800,,,,,,,,,,,
2023-10-29,50.0,140.0,70.0,54.0,10000.0,5707.0,01:11:00.000000,00:00:00.000000,02:30:00.000000,1.26247,0.0,10.0,4.414,,2340.0,2017.0,323.0,,2800,,,,,,,,,,,
2023-10-30,53.0,154.0,63.0,52.0,10000.0,7682.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.06266,0.99344,10.0,6.021,,2726.0,2017.0,709.0,,2800,,,,,,,,,,,
2023-10-31,73.0,146.0,,29.0,10000.0,1160.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,2.82546,10.0,0.973,,2168.0,2017.0,151.0,,2800,,,,,,,,,,,
2023-11-01,62.0,134.0,72.0,51.0,10000.0,11949.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,5.68012,4.03018,10.0,9.243,,2857.0,2017.0,840.0,,2800,,,,,,,,,,,
2023-11-02,56.0,149.0,61.0,33.0,10000.0,11512.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,13.0,9.51148,10.0,9.22,,2671.0,2017.0,654.0,,2800,,,,,,,,,,,
2023-11-03,46.0,149.0,59.0,54.0,10000.0,9740.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,11.04856,13.42717,10.0,7.534,,2772.0,2017.0,755.0,,2800,,,,,,,,,,,
2023-11-04,69.0,149.0,72.0,88.0,10000.0,10751.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.14206,0.95636,10.0,8.316,,3256.0,2017.0,1239.0,,2800,,,,,,,,,,,
2023-11-05,64.0,144.0,74.0,62.0,10000.0,4002.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.68635,0.0,10.0,3.107,,2638.0,2017.0,621.0,,2800,,,,,,,,,,,
2023-11-06,53.0,152.0,60.0,44.0,10000.0,11076.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,19.0,11.79003,10.0,8.598,,3076.0,2017.0,1059.0,,2800,,,,,,,,,,,
2023-11-07,59.0,148.0,65.0,59.0,10000.0,13030.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,15.34744,12.00066,10.0,10.144,,2802.0,2017.0,785.0,,2800,,,,,,,,,,,
2023-11-08,55.0,145.0,66.0,58.0,10000.0,7035.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,9.69357,3.53609,10.0,5.442,,2543.0,2017.0,526.0,,2800,,,,,,,,,,,
2023-11-09,58.0,165.0,71.0,71.0,10000.0,8850.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,17.09022,11.15978,10.0,6.846,,2935.0,2017.0,918.0,,2800,,,,,,,,,,,
2023-11-10,59.0,147.0,71.0,69.0,10000.0,8374.0,00:24:00.000000,00:00:00.000000,02:30:00.000000,10.51509,9.2664,10.0,6.477,,2709.0,2017.0,692.0,,2800,,,,,,,,,,,
2023-11-11,57.0,126.0,66.0,42.0,10000.0,8237.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.0,0.67323,10.0,6.377,,2567.0,2017.0,550.0,,2800,,,,,,,,,,,
2023-11-12,52.0,123.0,57.0,50.0,10000.0,8158.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.05052,1.65322,10.0,6.332,,2667.0,2017.0,650.0,,2800,,,,,,,,,,,
2023-11-13,54.0,146.0,66.0,67.0,10000.0,12042.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,11.22211,10.41043,10.0,9.315,,2867.0,2017.0,850.0,,2800,,,,,,,,,,,
2023-11-14,57.0,153.0,70.0,61.0,10000.0,14745.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,11.32612,12.35335,10.0,11.491,,3087.0,2017.0,1070.0,,2800,,,,,,,,,,,
2023-11-15,54.0,153.0,78.0,67.0,10000.0,13251.0,00:37:00.000000,00:00:00.000000,02:30:00.000000,14.53248,11.09285,10.0,10.404,,3134.0,2017.0,1117.0,,2800,,,,,,,,,,,
2023-11-16,50.0,150.0,68.0,59.0,10000.0,14755.0,01:12:00.000000,00:00:00.000000,02:30:00.000000,17.0,11.79364,10.0,11.431000000000001,,3108.0,2017.0,1091.0,,2800,,,,,,,,,,,
2023-11-17,64.0,134.0,71.0,67.0,10000.0,4676.0,00:25:00.000000,00:00:00.000000,02:30:00.000000,1.0,1.71785,10.0,3.632,,2866.0,2017.0,849.0,,2800,,,,,,,,,,,
2023-11-18,60.0,137.0,67.0,54.0,10000.0,8570.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.55971,2.40059,10.0,6.694,,3062.0,2017.0,1045.0,,2800,,,,,,,,,,,
2023-11-19,58.0,142.0,68.0,47.0,10000.0,14825.0,02:18:00.000000,00:00:00.000000,02:30:00.000000,61.59843,72.11778,10.0,12.09,,2897.0,2017.0,880.0,,2800,,,,,,,,,,,
2023-11-20,50.0,124.0,64.0,52.0,10000.0,2083.0,00:15:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.78642,10.0,1.611,,2224.0,2017.0,207.0,,2800,,,,,,,,,,,
2023-11-21,60.0,147.0,75.0,53.0,10000.0,8758.0,00:56:00.000000,00:00:00.000000,02:30:00.000000,13.20013,11.43307,10.0,6.796,,2626.0,2017.0,609.0,,2800,,,,,,,,,,,
2023-11-22,57.0,151.0,66.0,43.0,10000.0,9988.0,00:31:00.000000,00:00:00.000000,02:30:00.000000,11.76444,12.40223,10.0,7.815,,2821.0,2017.0,804.0,,2800,,,,,,,,,,,
2023-11-23,63.0,142.0,72.0,47.0,10000.0,10278.0,01:19:00.000000,00:00:00.000000,02:30:00.000000,6.57677,6.45013,10.0,7.95,,2727.0,2017.0,710.0,,2800,,,,,,,,,,,
2023-11-24,59.0,150.0,63.0,55.0,10000.0,11783.0,01:38:00.000000,00:00:00.000000,02:30:00.000000,13.0,14.90059,10.0,9.212,,3102.0,2017.0,1085.0,,2800,,,,,,,,,,,
2023-11-25,46.0,144.0,62.0,51.0,10000.0,7625.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,4.34449,4.61122,10.0,5.986,,2530.0,2017.0,513.0,,2800,,,,,,,,,,,
2023-11-26,41.0,135.0,59.0,64.0,10000.0,5334.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.07546,0.0,10.0,4.126,,2674.0,2017.0,657.0,,2800,,,,,,,,,,,
2023-11-27,57.0,157.0,65.0,61.0,10000.0,11639.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,18.0,10.20801,10.0,9.042,,3121.0,2017.0,1104.0,,2800,,,,,,,,,,,
2023-11-28,57.0,137.0,70.0,66.0,10000.0,6508.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,9.18209,8.8458,10.0,5.034,,2426.0,2017.0,409.0,,2800,,,,,,,,,,,
2023-11-29,54.0,148.0,63.0,65.0,10000.0,5621.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,6.65945,4.61942,10.0,4.362,,1429.0,1170.0,259.0,,2800,,,,,,,,,,,
2023-11-30,,,,-1.0,10000.0,,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,,,2017.0,2017.0,0.0,,2800,,,,,,,,,,,
2023-12-01,55.0,159.0,72.0,74.0,10000.0,19301.0,00:16:00.000000,00:06:00.000000,02:30:00.000000,15.0,12.95604,10.0,15.027000000000001,,3744.0,2017.0,1727.0,,2800,,,,,,,,,,,
2023-12-02,72.0,144.0,82.0,80.0,10000.0,22842.0,03:13:00.000000,00:00:00.000000,02:30:00.000000,7.56266,5.77297,10.0,17.692,,4392.0,2017.0,2375.0,,2800,,,,,,,,,,,
2023-12-03,55.0,154.0,62.0,74.0,10000.0,11898.0,01:36:00.000000,00:00:00.000000,02:30:00.000000,17.64337,2.42913,10.0,9.231,,3212.0,2017.0,1195.0,,2800,,,,,,,,,,,
2023-12-04,67.0,143.0,78.0,61.0,10000.0,6283.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,11.3002,7.56759,10.0,4.865,,2559.0,2017.0,542.0,,2800,,,,,,,,,,,
2023-12-05,52.0,122.0,65.0,35.0,10000.0,2859.0,00:18:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,2.221,,2267.0,2017.0,250.0,,2800,,,,,,,,,,,
2023-12-06,58.0,144.0,69.0,52.0,10000.0,11048.0,00:34:00.000000,00:00:00.000000,02:30:00.000000,17.55807,10.09088,10.0,8.721,,2851.0,2017.0,834.0,,2800,,,,,,,,,,,
2023-12-07,55.0,142.0,70.0,55.0,10000.0,5286.0,00:13:00.000000,00:00:00.000000,02:30:00.000000,7.46161,5.61056,10.0,4.089,,2428.0,2017.0,411.0,,2800,,,,,,,,,,,
2023-12-08,71.0,151.0,78.0,68.0,10000.0,7921.0,00:34:00.000000,00:13:00.000000,02:30:00.000000,10.60072,7.38255,10.0,6.131,,1836.0,1102.0,734.0,,2800,,,,,,,,,,,
2023-12-09,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-10,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-11,60.0,119.0,71.0,41.0,10000.0,1661.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,1.294,,2183.0,2017.0,166.0,,2800,,,,,,,,,,,
2023-12-12,67.0,126.0,76.0,39.0,10000.0,3448.0,00:15:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,2.6670000000000003,,2386.0,2017.0,369.0,,2800,,,,,,,,,,,
2023-12-13,53.0,120.0,63.0,23.0,10000.0,3516.0,00:36:00.000000,00:00:00.000000,02:30:00.000000,1.0,0.96949,10.0,2.744,,2254.0,2017.0,237.0,,2800,,,,,,,,,,,
2023-12-14,67.0,147.0,80.0,69.0,10000.0,10682.0,01:27:00.000000,00:00:00.000000,02:30:00.000000,15.30315,10.83793,10.0,8.301,,2660.0,2017.0,643.0,,2800,,,,,,,,,,,
2023-12-15,56.0,146.0,60.0,55.0,10000.0,10058.0,00:42:00.000000,00:00:00.000000,02:30:00.000000,10.6122,9.63714,10.0,7.78,,2761.0,2017.0,744.0,,2800,,,,,,,,,,,
2023-12-16,59.0,157.0,64.0,67.0,10000.0,6374.0,01:12:00.000000,00:00:00.000000,02:30:00.000000,3.0,4.45112,10.0,5.019,,3048.0,2017.0,1031.0,,2800,,,,,,,,,,,
2023-12-17,66.0,154.0,74.0,69.0,10000.0,9158.0,02:10:00.000000,00:00:00.000000,02:30:00.000000,8.0,7.34088,10.0,7.215,,2696.0,2017.0,679.0,,2800,,,,,,,,,,,
2023-12-18,58.0,139.0,63.0,36.0,10000.0,2028.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,4.2769,1.23655,10.0,1.569,,2324.0,2017.0,307.0,,2800,,,,,,,,,,,
2023-12-19,56.0,146.0,67.0,50.0,10000.0,9325.0,00:12:00.000000,00:00:00.000000,02:30:00.000000,14.22867,9.28707,10.0,7.221,,2615.0,2017.0,598.0,,2800,,,,,,,,,,,
2023-12-20,49.0,138.0,68.0,53.0,10000.0,10996.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,13.0,6.77493,10.0,8.505,,2728.0,2017.0,711.0,,2800,,,,,,,,,,,
2023-12-21,60.0,148.0,66.0,55.0,10000.0,11138.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,15.52526,14.99836,10.0,8.615,,2808.0,2017.0,791.0,,2800,,,,,,,,,,,
2023-12-22,50.0,141.0,73.0,65.0,10000.0,10099.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,12.06463,8.1729,10.0,7.819,,3070.0,2017.0,1053.0,,2800,,,,,,,,,,,
2023-12-23,68.0,148.0,76.0,57.0,10000.0,10064.0,01:24:00.000000,00:00:00.000000,02:30:00.000000,3.51017,5.35958,10.0,7.855,,2983.0,2017.0,966.0,,2800,,,,,,,,,,,
2023-12-24,58.0,126.0,67.0,33.0,10000.0,2308.0,00:14:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,1.788,,2249.0,2017.0,232.0,,2800,,,,,,,,,,,
2023-12-25,63.0,114.0,67.0,49.0,10000.0,1211.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.7979,10.0,0.9400000000000001,,1912.0,1834.0,78.0,,2800,,,,,,,,,,,
2023-12-26,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-27,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-28,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-29,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-30,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2023-12-31,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-01,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-02,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-03,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-04,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-05,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-06,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2024-01-07,56.0,130.0,74.0,47.0,10000.0,971.0,00:15:00.000000,00:00:00.000000,02:30:00.000000,1.0,0.81726,10.0,0.751,,2110.0,2011.0,99.0,,2800,,,,,,,,,,,
2024-01-08,50.0,148.0,66.0,57.0,10000.0,9309.0,01:01:00.000000,00:00:00.000000,02:30:00.000000,12.71719,13.02395,10.0,7.2010000000000005,,3046.0,2011.0,1035.0,,2800,,,,,,,,,,,
2024-01-09,45.0,150.0,53.0,64.0,10000.0,10447.0,00:48:00.000000,00:00:00.000000,02:30:00.000000,11.72703,9.81004,10.0,8.081,,2717.0,2011.0,706.0,,2800,,,,,,,,,,,
2024-01-10,42.0,142.0,48.0,67.0,10000.0,10010.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,16.54659,17.22277,10.0,7.789000000000001,,2668.0,2011.0,657.0,,2800,,,,,,,,,,,
2024-01-11,51.0,155.0,67.0,69.0,10000.0,13334.0,00:23:00.000000,00:48:00.000000,02:30:00.000000,17.0,10.55643,10.0,10.341000000000001,,3177.0,2011.0,1166.0,,2800,,,,,,,,,,,
2024-01-12,47.0,157.0,69.0,70.0,10000.0,8817.0,00:09:00.000000,00:30:00.000000,02:30:00.000000,11.0,9.89469,10.0,6.82,,3207.0,2011.0,1196.0,,2800,,,,,,,,,,,
2024-01-13,61.0,144.0,71.0,75.0,10000.0,6949.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,5.0,3.48196,10.0,5.413,,2644.0,2011.0,633.0,,2800,,,,,,,,,,,
2024-01-14,57.0,127.0,68.0,72.0,10000.0,1094.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.78248,0.0,10.0,0.846,,2085.0,2011.0,74.0,,2800,,,,,,,,,,,
2024-01-15,63.0,155.0,74.0,66.0,10000.0,11400.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,14.26936,13.40354,10.0,8.818,,2799.0,2011.0,788.0,,2800,,,,,,,,,,,
2024-01-16,59.0,149.0,70.0,53.0,10000.0,13835.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,20.10499,16.73491,10.0,10.713000000000001,,2880.0,2011.0,869.0,,2800,,,,,,,,,,,
2024-01-17,63.0,152.0,72.0,65.0,10000.0,12749.0,00:33:00.000000,00:00:00.000000,02:30:00.000000,19.71883,15.85039,10.0,9.881,,2953.0,2011.0,942.0,,2800,,,,,,,,,,,
2024-01-18,60.0,145.0,72.0,60.0,10000.0,8823.0,00:26:00.000000,00:00:00.000000,02:30:00.000000,18.03051,13.64042,10.0,6.825,,2693.0,2011.0,682.0,,2800,,,,,,,,,,,
2024-01-19,49.0,158.0,63.0,51.0,10000.0,16174.0,03:36:00.000000,00:00:00.000000,02:30:00.000000,13.21063,10.46522,10.0,12.567,,3155.0,2011.0,1144.0,,2800,,,,,,,,,,,
2024-01-20,62.0,137.0,75.0,51.0,10000.0,6194.0,00:50:00.000000,00:00:00.000000,02:30:00.000000,2.62402,1.82677,10.0,4.791,,2298.0,1714.0,584.0,,2800,,,,,,,,,,,
2024-01-21,71.0,115.0,76.0,38.0,10000.0,219.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.0,0.0,10.0,0.169,,2065.0,2011.0,54.0,,2800,,,,,,,,,,,
2024-01-22,55.0,151.0,66.0,55.0,10000.0,10080.0,00:54:00.000000,00:00:00.000000,02:30:00.000000,18.25623,13.31201,10.0,7.801,,2791.0,2011.0,780.0,,2800,,,,,,,,,,,
2024-01-23,55.0,151.0,71.0,34.0,10000.0,12961.0,01:35:00.000000,00:00:00.000000,02:30:00.000000,20.19718,16.37139,10.0,10.031,,2837.0,2011.0,826.0,,2800,,,,,,,,,,,
2024-01-24,52.0,136.0,61.0,48.0,10000.0,9625.0,00:56:00.000000,00:00:00.000000,02:30:00.000000,16.50787,13.61549,10.0,7.468,,2562.0,2011.0,551.0,,2800,,,,,,,,,,,
2024-01-25,47.0,146.0,59.0,53.0,10000.0,8014.0,00:16:00.000000,00:00:00.000000,02:30:00.000000,8.12008,6.29265,10.0,6.234,,2471.0,2011.0,460.0,,2800,,,,,,,,,,,
2024-01-26,54.0,158.0,66.0,71.0,10000.0,10547.0,00:42:00.000000,00:00:00.000000,02:30:00.000000,11.12434,12.07087,10.0,8.166,,2770.0,2011.0,759.0,,2800,,,,,,,,,,,
2024-01-27,63.0,125.0,68.0,54.0,10000.0,5979.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.6893,2.58399,10.0,4.625,,2330.0,2011.0,319.0,,2800,,,,,,,,,,,
2024-01-28,56.0,130.0,66.0,46.0,10000.0,3924.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.47539,1.39665,10.0,3.073,,2402.0,2011.0,391.0,,2800,,,,,,,,,,,
2024-01-29,54.0,148.0,62.0,66.0,10000.0,10556.0,00:22:00.000000,00:00:00.000000,02:30:00.000000,14.0,11.39075,10.0,8.165000000000001,,2857.0,2011.0,846.0,,2800,,,,,,,,,,,
2024-01-30,49.0,155.0,69.0,66.0,10000.0,8776.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,15.0,12.12369,10.0,6.788,,2644.0,2011.0,633.0,,2800,,,,,,,,,,,
2024-01-31,55.0,144.0,75.0,61.0,10000.0,11020.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,17.1273,13.31463,10.0,8.579,,2847.0,2011.0,836.0,,2800,,,,,,,,,,,
2024-02-01,67.0,154.0,76.0,57.0,10000.0,7882.0,00:22:00.000000,00:00:00.000000,02:30:00.000000,9.76247,4.78248,10.0,6.097,,1571.0,1083.0,488.0,,2800,,,,,,,,,,,
2024-02-02,59.0,91.0,59.0,25.0,10000.0,3063.0,00:17:00.000000,00:03:00.000000,02:30:00.000000,1.14501,3.94652,10.0,2.365,,2211.0,2011.0,200.0,,2800,,,,,14.0,16.0,12.0,2.0,9.0,7.0,
2024-02-03,57.0,132.0,61.0,40.0,10000.0,7505.0,00:25:00.000000,00:00:00.000000,02:30:00.000000,9.26148,9.73917,10.0,5.601,,2419.0,2011.0,408.0,,2800,3000.0,65.0,,,13.0,16.0,10.0,4.0,79.0,28.0,
2024-02-04,67.0,139.0,60.0,58.0,10000.0,5983.0,00:16:00.000000,00:08:00.000000,02:30:00.000000,6.52756,5.30052,10.0,4.604,,2733.0,2011.0,722.0,,2800,,,,,14.0,20.0,11.0,0.0,74.0,22.0,
2024-02-05,65.0,128.0,67.0,58.0,10000.0,9901.0,00:16:00.000000,00:01:00.000000,02:30:00.000000,11.35367,10.55577,10.0,7.26,,2460.0,2011.0,449.0,,2800,,,,,13.0,19.0,10.0,0.0,89.0,23.0,
2024-02-06,67.0,162.0,67.0,55.0,10000.0,13257.0,00:37:00.000000,00:21:00.000000,02:30:00.000000,12.0,8.73064,10.0,10.058,,3154.0,2011.0,1143.0,,2800,,,,,14.0,20.0,10.0,0.0,87.0,6.0,
2024-02-07,64.0,119.0,73.0,54.0,10000.0,8864.0,00:15:00.000000,00:00:00.000000,02:30:00.000000,11.40781,7.75492,10.0,6.636,,2426.0,2011.0,415.0,,2800,,,,,13.0,19.0,10.0,0.0,81.0,18.0,
2024-02-08,63.0,125.0,69.0,47.0,10000.0,7844.0,00:11:00.000000,00:00:00.000000,02:30:00.000000,10.72375,10.23261,10.0,5.88,,2353.0,2011.0,342.0,,2800,,,,,13.0,17.0,9.0,0.0,87.0,34.0,
2024-02-09,67.0,151.0,70.0,62.0,10000.0,11268.0,00:36:00.000000,00:15:00.000000,02:30:00.000000,13.021,11.82743,10.0,8.422,,3021.0,2011.0,1010.0,,2800,,,,,13.0,19.0,8.0,0.0,91.0,5.0,
2024-02-10,66.0,119.0,72.0,49.0,10000.0,6448.0,00:37:00.000000,00:00:00.000000,02:30:00.000000,1.74114,0.0,10.0,4.675,,2418.0,2011.0,407.0,,2800,0.0,129.0,,,13.0,16.0,9.0,0.0,84.0,25.0,
2024-02-11,80.0,126.0,74.0,78.0,10000.0,1520.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.32152,2.93996,10.0,1.219,,2096.0,2011.0,85.0,,2800,,,,,13.0,15.0,12.0,0.0,32.0,26.0,
2024-02-12,62.0,119.0,68.0,50.0,10000.0,8719.0,00:26:00.000000,00:00:00.000000,02:30:00.000000,14.46621,11.22867,10.0,6.442,,2378.0,2011.0,367.0,,2800,,,,,13.0,18.0,10.0,0.0,90.0,28.0,
2024-02-13,63.0,129.0,75.0,56.0,10000.0,8939.0,00:25:00.000000,00:00:00.000000,02:30:00.000000,14.28478,16.58957,10.0,6.892,,2650.0,2011.0,639.0,,2800,,,,,13.0,17.0,10.0,0.0,89.0,18.0,
2024-02-14,60.0,122.0,72.0,54.0,10000.0,11763.0,00:14:00.000000,00:00:00.000000,02:30:00.000000,16.72671,10.35531,10.0,8.773,,2569.0,2011.0,558.0,,2800,,,,,13.0,16.0,9.0,0.0,88.0,21.0,
2024-02-15,69.0,128.0,80.0,57.0,10000.0,9179.0,00:17:00.000000,00:02:00.000000,02:30:00.000000,6.0,9.32972,10.0,7.162,,2699.0,2011.0,688.0,,2800,,,,,13.0,17.0,9.0,0.0,89.0,20.0,
2024-02-16,60.0,140.0,63.0,51.0,10000.0,10744.0,00:27:00.000000,00:04:00.000000,02:30:00.000000,12.56463,11.69816,10.0,8.344,,2677.0,2011.0,666.0,,2800,,,,,13.0,19.0,9.0,3.0,88.0,7.0,
2024-02-17,49.0,129.0,57.0,33.0,10000.0,3899.0,00:02:00.000000,00:00:00.000000,02:30:00.000000,1.22802,2.36188,10.0,2.903,,2328.0,2011.0,317.0,,2800,,,,,14.0,22.0,10.0,11.0,83.0,28.0,
2024-02-18,49.0,163.0,72.0,64.0,10000.0,4965.0,00:06:00.000000,00:14:00.000000,02:30:00.000000,4.14108,10.89961,10.0,4.363,,2410.0,2011.0,399.0,,2800,0.0,34.0,,,14.0,19.0,10.0,0.0,53.0,22.0,
2024-02-19,63.0,138.0,75.0,57.0,10000.0,10610.0,00:19:00.000000,00:10:00.000000,02:30:00.000000,13.08563,16.53871,10.0,8.147,,2791.0,2011.0,780.0,,2800,,,,,14.0,20.0,10.0,0.0,92.0,17.0,
2024-02-20,57.0,116.0,70.0,49.0,10000.0,8756.0,00:14:00.000000,00:00:00.000000,02:30:00.000000,12.0,9.90157,10.0,6.729,,2334.0,2011.0,323.0,,2800,,,,,14.0,23.0,11.0,0.0,89.0,16.0,
2024-02-21,66.0,166.0,77.0,53.0,10000.0,9081.0,00:27:00.000000,00:18:00.000000,02:30:00.000000,6.53412,10.9416,10.0,7.331,,2543.0,2011.0,532.0,,2800,,,,,13.0,18.0,10.0,0.0,89.0,9.0,
2024-02-22,65.0,117.0,73.0,54.0,10000.0,10316.0,00:30:00.000000,00:00:00.000000,02:30:00.000000,12.58301,4.99639,10.0,7.824,,2492.0,2011.0,481.0,,2800,,,,,13.0,17.0,10.0,0.0,83.0,20.0,
