day,hr_avg,hr_min,hr_max,rhr_avg,rhr_min,rhr_max,inactive_hr_avg,inactive_hr_min,inactive_hr_max,weight_avg,weight_min,weight_max,intensity_time,moderate_activity_time,vigorous_activity_time,intensity_time_goal,steps,steps_goal,floors,floors_goal,sleep_avg,sleep_min,sleep_max,rem_sleep_avg,rem_sleep_min,rem_sleep_max,stress_avg,calories_avg,calories_bmr_avg,calories_active_avg,calories_goal,calories_consumed_avg,activities,activities_calories,activities_distance,hydration_goal,hydration_avg,hydration_intake,sweat_loss_avg,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_max,bb_min
2024-01-10,89.46536412078153,43.0,142.0,48.0,48.0,48.0,84.57142857142857,60.0,120.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,10010.0,10000,16.54659,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,67.0,2668,2011,657,,,,,,2800,,,,,,,,,,,
2024-01-11,94.67125,51.0,155.0,67.0,67.0,67.0,92.7741935483871,67.0,136.0,,,,01:59:00.000000,00:23:00.000000,00:48:00.000000,00:21:25,13334.0,10000,17.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,69.0,3177,2011,1166,,,,,,2800,,,,,,,,,,,
2024-01-12,95.9846878680801,47.0,157.0,69.0,69.0,69.0,91.11764705882354,66.0,117.0,,,,01:09:00.000000,00:09:00.000000,00:30:00.000000,00:21:25,8817.0,10000,11.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,70.0,3207,2011,1196,,,,,,2800,,,,,,,,,,,
2024-01-13,92.2013093289689,62.0,144.0,71.0,71.0,71.0,87.14285714285714,62.0,112.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,6949.0,10000,5.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,75.0,2644,2011,633,,,,,,2800,,,,,,,,,,,
2024-01-14,89.56666666666666,57.0,127.0,68.0,68.0,68.0,81.8,57.0,95.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,1094.0,10000,0.78248,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,72.0,2085,2011,74,,,,,,2800,,,,,,,,,,,
2024-01-15,91.17245989304813,66.0,155.0,74.0,74.0,74.0,83.66666666666667,71.0,107.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,11400.0,10000,14.26936,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2799,2011,788,,,,,,2800,,,,,,,,,,,
2024-01-16,90.11439588688945,59.0,149.0,70.0,70.0,70.0,80.17647058823529,63.0,125.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,13835.0,10000,20.10499,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2880,2011,869,,,,,,2800,,,,,,,,,,,
2024-01-17,95.3953488372093,63.0,152.0,72.0,72.0,72.0,99.7,72.0,116.0,,,,00:33:00.000000,00:33:00.000000,00:00:00.000000,00:21:25,12749.0,10000,19.71883,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,2953,2011,942,,,,,,2800,,,,,,,,,,,
2024-01-18,92.89542483660131,60.0,145.0,72.0,72.0,72.0,93.25,71.0,107.0,,,,00:26:00.000000,00:26:00.000000,00:00:00.000000,00:21:25,8823.0,10000,18.03051,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,2693,2011,682,,,,,,2800,,,,,,,,,,,
2024-01-19,92.94074074074074,49.0,158.0,63.0,63.0,63.0,89.25,53.0,116.0,,,,03:36:00.000000,03:36:00.000000,00:00:00.000000,00:21:25,16174.0,10000,13.21063,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,3155,2011,1144,,,,,,2800,,,,,,,,,,,
2024-01-20,86.646408839779,62.0,137.0,75.0,75.0,75.0,83.3225806451613,69.0,114.0,,,,00:50:00.000000,00:50:00.000000,00:00:00.000000,00:21:25,6194.0,10000,2.62402,10.0,07:55:00.000000,07:55:00.000000,07:55:00.000000,01:25:00.000000,01:25:00.000000,01:25:00.000000,51.0,2298,1714,584,,,,,,2800,,,,,,,,,,,
2024-01-21,85.48148148148148,71.0,115.0,76.0,76.0,76.0,89.0,71.0,115.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,219.0,10000,1.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2065,2011,54,,,,,,2800,,,,,,,,,,,
2024-01-22,94.88214904679376,55.0,151.0,66.0,66.0,66.0,95.8,84.0,109.0,,,,00:54:00.000000,00:54:00.000000,00:00:00.000000,00:21:25,10080.0,10000,18.25623,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,2791,2011,780,,,,,,2800,,,,,,,,,,,
2024-01-23,90.99686028257457,55.0,151.0,71.0,71.0,71.0,96.3,78.0,122.0,,,,01:35:00.000000,01:35:00.000000,00:00:00.000000,00:21:25,12961.0,10000,20.19718,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,34.0,2837,2011,826,,,,,,2800,,,,,,,,,,,
2024-01-24,86.92828685258964,52.0,136.0,61.0,61.0,61.0,84.73333333333333,58.0,108.0,,,,00:56:00.000000,00:56:00.000000,00:00:00.000000,00:21:25,9625.0,10000,16.50787,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,48.0,2562,2011,551,,,,,,2800,,,,,,,,,,,
2024-01-25,84.52303120356612,47.0,146.0,59.0,59.0,59.0,81.5,47.0,105.0,,,,00:16:00.000000,00:16:00.000000,00:00:00.000000,00:21:25,8014.0,10000,8.12008,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2471,2011,460,,,,,,2800,,,,,,,,,,,
2024-01-26,88.26493506493506,54.0,158.0,66.0,66.0,66.0,86.6,67.0,130.0,,,,00:42:00.000000,00:42:00.000000,00:00:00.000000,00:21:25,10547.0,10000,11.12434,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,71.0,2770,2011,759,,,,,,2800,,,,,,,,,,,
2024-01-27,86.83333333333333,63.0,125.0,68.0,68.0,68.0,80.625,69.0,102.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,5979.0,10000,3.6893,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2330,2011,319,,,,,,2800,,,,,,,,,,,
2024-01-28,85.77725118483413,56.0,130.0,66.0,66.0,66.0,78.3157894736842,63.0,111.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,3924.0,10000,1.47539,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,46.0,2402,2011,391,,,,,,2800,,,,,,,,,,,
2024-01-29,94.3634945397816,55.0,148.0,62.0,62.0,62.0,97.3,71.0,120.0,,,,00:22:00.000000,00:22:00.000000,00:00:00.000000,00:21:25,10556.0,10000,14.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2857,2011,846,,,,,,2800,,,,,,,,,,,
2024-01-30,95.04535637149029,49.0,155.0,69.0,69.0,69.0,103.76923076923077,77.0,145.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,8776.0,10000,15.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2644,2011,633,,,,,,2800,,,,,,,,,,,
2024-01-31,94.20424836601308,55.0,144.0,75.0,75.0,75.0,106.0,78.0,124.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,11020.0,10000,17.1273,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,61.0,2847,2011,836,,,,,,2800,,,,,,,,,,,
2024-02-01,96.0873786407767,67.0,154.0,76.0,76.0,76.0,98.16666666666667,78.0,113.0,,,,00:22:00.000000,00:22:00.000000,00:00:00.000000,00:21:25,7882.0,10000,9.76247,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,1571,1083,488,,,,,,2800,,,,,,,,,,,
2024-02-02,69.68181818181819,59.0,91.0,59.0,59.0,59.0,66.16666666666667,59.0,72.0,72.2,72.2,72.2,00:23:00.000000,00:17:00.000000,00:03:00.000000,00:21:25,3063.0,10000,1.14501,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,25.0,2211,2011,200,,,,,,2800,,,,,,,14.0,16.0,12.0,9.0,7.0
2024-02-03,83.50641025641026,57.0,132.0,61.0,61.0,61.0,76.34375,60.0,96.0,,,,00:25:00.000000,00:25:00.000000,00:00:00.000000,00:21:25,7505.0,10000,9.26148,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,40.0,2419,2011,408,,,1.0,54.0,0.87636,2800,3000.0,3000.0,65.0,65.0,,,13.0,16.0,10.0,79.0,28.0
2024-02-04,93.28991596638656,67.0,139.0,60.0,60.0,60.0,92.0,76.0,123.0,,,,00:32:00.000000,00:16:00.000000,00:08:00.000000,00:21:25,5983.0,10000,6.52756,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,2733,2011,722,,,,,,2800,,,,,,,14.0,20.0,11.0,74.0,22.0
2024-02-05,89.07142857142857,65.0,128.0,67.0,67.0,67.0,87.0,87.0,87.0,,,,00:18:00.000000,00:16:00.000000,00:01:00.000000,00:21:25,9901.0,10000,11.35367,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,2460,2011,449,,,,,,2800,,,,,,,13.0,19.0,10.0,89.0,23.0
2024-02-06,93.80981595092024,67.0,162.0,67.0,67.0,67.0,114.5,71.0,161.0,,,,01:19:00.000000,00:37:00.000000,00:21:00.000000,00:21:25,13257.0,10000,12.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,3154,2011,1143,,,,,,2800,,,,,,,14.0,20.0,10.0,87.0,6.0
2024-02-07,88.76315789473684,64.0,119.0,73.0,73.0,73.0,90.8,70.0,112.0,,,,00:15:00.000000,00:15:00.000000,00:00:00.000000,00:21:25,8864.0,10000,11.40781,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2426,2011,415,,,,,,2800,,,,,,,13.0,19.0,10.0,81.0,18.0
2024-02-08,84.70735785953177,63.0,125.0,69.0,69.0,69.0,85.9090909090909,70.0,103.0,,,,00:11:00.000000,00:11:00.000000,00:00:00.000000,00:21:25,7844.0,10000,10.72375,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2353,2011,342,,,,,,2800,,,,,,,13.0,17.0,9.0,87.0,34.0
2024-02-09,95.50974512743628,67.0,151.0,70.0,70.0,70.0,99.5,72.0,137.0,,,,01:06:00.000000,00:36:00.000000,00:15:00.000000,00:21:25,11268.0,10000,13.021,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,62.0,3021,2011,1010,,,,,,2800,,,,,,,13.0,19.0,8.0,91.0,5.0
2024-02-10,88.45852534562212,66.0,119.0,72.0,72.0,72.0,83.4,69.0,103.0,,,,00:37:00.000000,00:37:00.000000,00:00:00.000000,00:21:25,6448.0,10000,1.74114,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,49.0,2418,2011,407,,,2.0,135.0,1.3022900000000002,2800,0.0,0.0,129.0,129.0,,,13.0,16.0,9.0,84.0,25.0
2024-02-11,97.32432432432432,80.0,126.0,74.0,74.0,74.0,105.0,105.0,105.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,1520.0,10000,3.32152,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,78.0,2096,2011,85,,,,,,2800,,,,,,,13.0,15.0,12.0,32.0,26.0
2024-02-12,86.67413793103448,62.0,119.0,68.0,68.0,68.0,79.36363636363636,64.0,95.0,,,,00:26:00.000000,00:26:00.000000,00:00:00.000000,00:21:25,8719.0,10000,14.46621,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2378,2011,367,,,,,,2800,,,,,,,13.0,18.0,10.0,90.0,28.0
2024-02-13,89.81363636363636,63.0,129.0,75.0,75.0,75.0,93.18181818181819,75.0,113.0,,,,00:25:00.000000,00:25:00.000000,00:00:00.000000,00:21:25,8939.0,10000,14.28478,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2650,2011,639,,,,,,2800,,,,,,,13.0,17.0,10.0,89.0,18.0
2024-02-14,88.89971751412429,60.0,122.0,72.0,72.0,72.0,87.25,75.0,116.0,,,,00:14:00.000000,00:14:00.000000,00:00:00.000000,00:21:25,11763.0,10000,16.72671,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2569,2011,558,,,,,,2800,,,,,,,13.0,16.0,9.0,88.0,21.0
2024-02-15,91.03257328990227,69.0,128.0,80.0,80.0,80.0,94.5,74.0,119.0,,,,00:21:00.000000,00:17:00.000000,00:02:00.000000,00:21:25,9179.0,10000,6.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2699,2011,688,,,,,,2800,,,,,,,13.0,17.0,9.0,89.0,20.0
2024-02-16,89.58900523560209,60.0,140.0,63.0,63.0,63.0,88.44444444444444,64.0,140.0,,,,00:35:00.000000,00:27:00.000000,00:04:00.000000,00:21:25,10744.0,10000,12.56463,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,2677,2011,666,,,,,,2800,,,,,,,13.0,19.0,9.0,88.0,7.0
2024-02-17,79.81440443213296,49.0,129.0,57.0,57.0,57.0,77.33333333333333,58.0,118.0,,,,00:02:00.000000,00:02:00.000000,00:00:00.000000,00:21:25,3899.0,10000,1.22802,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,33.0,2328,2011,317,,,,,,2800,,,,,,,14.0,22.0,10.0,83.0,28.0
2024-02-18,93.53822629969419,49.0,164.0,72.0,72.0,72.0,92.71428571428571,64.0,116.0,,,,00:34:00.000000,00:06:00.000000,00:14:00.000000,00:21:25,4965.0,10000,4.14108,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,64.0,2410,2011,399,,,1.0,54.0,0.7223700000000001,2800,0.0,0.0,34.0,34.0,,,14.0,19.0,10.0,53.0,22.0
2024-02-19,90.29505813953489,63.0,138.0,75.0,75.0,75.0,90.9,77.0,104.0,,,,00:39:00.000000,00:19:00.000000,00:10:00.000000,00:21:25,10610.0,10000,13.08563,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2791,2011,780,,,,,,2800,,,,,,,14.0,20.0,10.0,92.0,17.0
2024-02-20,82.94259012016022,57.0,116.0,70.0,70.0,70.0,80.57142857142857,68.0,101.0,,,,00:14:00.000000,00:14:00.000000,00:00:00.000000,00:21:25,8756.0,10000,12.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,49.0,2334,2011,323,,,,,,2800,,,,,,,14.0,23.0,11.0,89.0,16.0
2024-02-21,87.79066265060241,66.0,166.0,77.0,77.0,77.0,91.71428571428571,76.0,131.0,,,,01:03:00.000000,00:27:00.000000,00:18:00.000000,00:21:25,9081.0,10000,6.53412,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2543,2011,532,,,,,,2800,,,,,,,13.0,18.0,10.0,89.0,9.0
2024-02-22,87.42496050552923,65.0,117.0,73.0,73.0,73.0,85.72727272727273,73.0,114.0,,,,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:21:25,10316.0,10000,12.58301,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2492,2011,481,,,,,,2800,,,,,,,13.0,17.0,10.0,83.0,20.0
2024-02-23,90.00421348314607,61.0,138.0,76.0,76.0,76.0,95.93333333333334,80.0,122.0,,,,00:31:00.000000,00:25:00.000000,00:03:00.000000,00:21:25,9151.0,10000,11.64993,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2648,2011,637,,,,,,2800,,,,,,,13.0,18.0,9.0,86.0,13.0
2024-02-24,87.0,69.0,113.0,78.0,78.0,78.0,84.8,74.0,101.0,,,,00:37:00.000000,00:37:00.000000,00:00:00.000000,00:21:25,4389.0,10000,1.48753,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2202,2011,191,,,1.0,106.0,1.26594,2800,0.0,0.0,126.0,126.0,,,13.0,16.0,11.0,48.0,25.0
2024-02-25,91.27122641509433,61.0,164.0,66.0,66.0,66.0,92.6,69.0,114.0,,,,01:07:00.000000,00:37:00.000000,00:15:00.000000,00:21:25,7743.0,10000,11.10007,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,48.0,2615,2011,604,,,4.0,302.0,3.3790600000000004,2800,0.0,0.0,263.0,263.0,,,13.0,16.0,10.0,87.0,22.0
2024-02-26,94.60117302052785,60.0,168.0,75.0,75.0,75.0,115.88888888888889,90.0,137.0,,,,01:34:00.000000,00:32:00.000000,00:31:00.000000,00:21:25,11707.0,10000,13.58629,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,63.0,3040,2011,1029,,,,,,2800,,,,,,,13.0,20.0,9.0,88.0,5.0
2024-02-27,93.3939899833055,69.0,121.0,82.0,82.0,82.0,91.71428571428571,78.0,104.0,,,,00:31:00.000000,00:31:00.000000,00:00:00.000000,00:21:25,8803.0,10000,9.28445,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,63.0,2601,2011,590,,,,,,2800,,,,,,,13.0,20.0,8.0,81.0,22.0
2024-02-28,91.62774957698815,69.0,126.0,81.0,81.0,81.0,90.66666666666667,86.0,93.0,,,,00:20:00.000000,00:20:00.000000,00:00:00.000000,00:21:25,9184.0,10000,12.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,62.0,2523,2011,512,,,,,,2800,,,,,,,13.0,16.0,10.0,87.0,20.0
2024-02-29,89.20050441361917,51.0,123.0,78.0,78.0,78.0,87.375,76.0,100.0,,,,00:15:00.000000,00:15:00.000000,00:00:00.000000,00:21:25,10242.0,10000,9.08596,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2512,2011,501,,,,,,2800,,,,,,,13.0,21.0,10.0,87.0,10.0
2024-03-01,95.9523241954708,66.0,136.0,79.0,79.0,79.0,103.1,85.0,115.0,,,,01:02:00.000000,01:02:00.000000,00:00:00.000000,00:21:25,14032.0,10000,23.07776,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,62.0,3344,2011,1333,,,2.0,190.0,2.57148,2800,0.0,0.0,177.0,177.0,,,13.0,17.0,9.0,85.0,5.0
2024-03-02,84.27372262773723,57.0,120.0,67.0,67.0,67.0,81.14285714285714,73.0,88.0,,,,00:10:00.000000,00:10:00.000000,00:00:00.000000,00:21:25,2779.0,10000,3.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2223,2011,212,,,,,,2800,,,,,,,13.0,15.0,9.0,69.0,26.0
2024-03-03,100.82051282051282,85.0,122.0,81.0,81.0,81.0,111.0,111.0,111.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,699.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,79.0,2108,2011,97,,,,,,2800,,,,,,,14.0,14.0,13.0,37.0,34.0
2024-03-04,89.29971181556196,69.0,136.0,75.0,75.0,75.0,96.9,80.0,115.0,,,,00:33:00.000000,00:29:00.000000,00:02:00.000000,00:21:25,9436.0,10000,17.05249,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2609,2011,598,,,,,,2800,,,,,,,13.0,20.0,9.0,91.0,15.0
2024-03-05,86.41797432239657,63.0,124.0,72.0,72.0,72.0,79.7,67.0,107.0,,,,00:26:00.000000,00:26:00.000000,00:00:00.000000,00:21:25,8900.0,10000,21.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2446,2011,435,,,,,,2800,,,,,,,14.0,21.0,11.0,87.0,17.0
2024-03-06,90.51149425287356,69.0,131.0,78.0,78.0,78.0,91.07142857142857,76.0,111.0,,,,00:30:00.000000,00:28:00.000000,00:01:00.000000,00:21:25,10726.0,10000,15.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2621,2011,610,,,,,,2800,,,,,,,13.0,17.0,8.0,86.0,7.0
2024-03-07,89.73529411764706,67.0,129.0,79.0,79.0,79.0,85.875,76.0,109.0,,,,00:36:00.000000,00:34:00.000000,00:01:00.000000,00:21:25,8564.0,10000,22.79101,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2421,2011,410,,,,,,2800,,,,,,,13.0,20.0,9.0,84.0,26.0
2024-03-08,93.75816993464052,69.0,138.0,76.0,76.0,76.0,102.11111111111111,81.0,132.0,,,,01:04:00.000000,00:30:00.000000,00:17:00.000000,00:21:25,11462.0,10000,11.7628,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,3224,2011,1213,,,,,,2800,,,,,,,13.0,19.0,9.0,88.0,9.0
2024-03-09,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,7.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2011,2011,0,,,,,,2800,,,,,,,,,,,
2024-03-10,91.64638783269962,66.0,129.0,77.0,77.0,77.0,112.5,99.0,126.0,,,,00:09:00.000000,00:05:00.000000,00:02:00.000000,00:21:25,3779.0,10000,3.28543,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,59.0,2300,2011,289,,,,,,2800,,,,,,,13.0,16.0,11.0,50.0,26.0
2024-03-11,91.25764192139738,67.0,133.0,77.0,77.0,77.0,93.0,76.0,114.0,,,,01:01:00.000000,00:45:00.000000,00:08:00.000000,00:21:25,12086.0,10000,9.5105,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2942,2011,931,,,,,,2800,,,,,,,13.0,19.0,10.0,90.0,9.0
2024-03-12,89.53354632587859,69.0,124.0,79.0,79.0,79.0,87.625,79.0,94.0,,,,00:21:00.000000,00:21:00.000000,00:00:00.000000,00:21:25,8378.0,10000,11.22867,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,2437,2011,426,,,,,,2800,,,,,,,14.0,18.0,10.0,84.0,19.0
2024-03-13,90.17208672086721,62.0,151.0,70.0,70.0,70.0,94.4,71.0,137.0,,,,01:17:00.000000,00:37:00.000000,00:20:00.000000,00:21:25,10272.0,10000,12.73097,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2883,2011,872,,,,,,2800,,,,,,,13.0,17.0,9.0,87.0,5.0
2024-03-14,89.10701754385966,66.0,119.0,77.0,77.0,77.0,87.83333333333333,78.0,107.0,,,,00:08:00.000000,00:08:00.000000,00:00:00.000000,00:21:25,5783.0,10000,5.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2347,2011,336,,,,,,2800,,,,,,,13.0,16.0,10.0,81.0,24.0
2024-03-15,85.34831460674157,63.0,120.0,71.0,71.0,71.0,80.46666666666667,68.0,97.0,,,,00:12:00.000000,00:12:00.000000,00:00:00.000000,00:21:25,6674.0,10000,10.05217,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,2258,2011,247,,,,,,2800,,,,,,,13.0,19.0,10.0,87.0,13.0
2024-03-16,104.06637168141593,73.0,168.0,79.0,79.0,79.0,100.57142857142857,81.0,114.0,,,,01:03:00.000000,00:11:00.000000,00:26:00.000000,00:21:25,6052.0,10000,9.63681,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,68.0,2522,2011,511,,,3.0,305.0,4.32367,2800,0.0,0.0,202.0,202.0,,,14.0,20.0,10.0,42.0,20.0
2024-03-17,86.67190569744598,61.0,168.0,63.0,63.0,63.0,79.5,61.0,118.0,,,,01:13:00.000000,00:17:00.000000,00:28:00.000000,00:21:25,7218.0,10000,18.12205,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2474,2011,463,,,1.0,181.0,2.3815500000000003,2800,0.0,0.0,129.0,129.0,,,14.0,21.0,10.0,83.0,36.0
